"year" "country" "new.onset" "warl" "gdpenl" "lpopl1" "lmtnest" "ncontig" "Oil" "nwstate" "instab" "polity2l" "ethfrac" "relfrac"
"1743" 1982 "PORTUGAL" 0 0  5.017  9.195734 1.91692269 1 0 0 0   9 0.005676270 0.11280000
"1744" 1983 "PORTUGAL" 0 0  5.118  9.203316 1.91692269 1 0 0 0  10 0.005676270 0.11280000
"1745" 1984 "PORTUGAL" 0 0  5.082  9.211240 1.91692269 1 0 0 0  10 0.005676270 0.11280000
"1746" 1985 "PORTUGAL" 0 0  4.974  9.219201 1.91692269 1 0 0 0  10 0.005676270 0.11280000
"1747" 1986 "PORTUGAL" 0 0  5.070  9.225919 1.91692269 1 0 0 0  10 0.005676270 0.11280000
"1748" 1987 "PORTUGAL" 0 0  5.288  9.230927 1.91692269 1 0 0 0  10 0.005676270 0.11280000
"1749" 1988 "PORTUGAL" 0 0  5.662  9.235033 1.91692269 1 0 0 0  10 0.005676270 0.11280000
"1750" 1989 "PORTUGAL" 0 0  6.010  9.238636 1.91692269 1 0 0 0  10 0.005676270 0.11280000
"1751" 1990 "PORTUGAL" 0 0  6.575  9.198571 1.91692269 1 0 0 0  10 0.005676270 0.11280000
"1752" 1991 "PORTUGAL" 0 0  7.478  9.197052 1.91692269 1 0 0 0  10 0.005676270 0.11280000
"1753" 1992 "PORTUGAL" 0 0  7.674  9.195227 1.91692269 1 0 0 0  10 0.005676270 0.11280000
"1754" 1993 "PORTUGAL" 0 0  7.869  9.195227 1.91692269 1 0 0 0  10 0.005676270 0.11280000
"1755" 1994 "PORTUGAL" 0 0  7.770  9.198369 1.91692269 1 0 0 0  10 0.005676270 0.11280000
"1756" 1995 "PORTUGAL" 0 0  7.928  9.200492 1.91692269 1 0 0 0  10 0.005676270 0.11280000
"1757" 1996 "PORTUGAL" 0 0  8.133  9.203013 1.91692269 1 0 0 0  10 0.005676270 0.11280000
"1758" 1997 "PORTUGAL" 0 0  8.421  9.203316 1.91692269 1 0 0 0  10 0.005676270 0.11280000
"1759" 1998 "PORTUGAL" 0 0  8.721  9.204825 1.91692269 1 0 0 0  10 0.005676270 0.11280000
"1760" 1999 "PORTUGAL" 0 0  9.002  9.205428 1.91692269 1 0 0 0  10 0.005676270 0.11280000
"1767" 1951 "GERMANYFED. REP." 0 0  3.421 10.819558 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1768" 1952 "GERMANYFED. REP." 0 0  3.679 10.829095 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1769" 1953 "GERMANYFED. REP." 0 0  3.994 10.838541 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1770" 1954 "GERMANYFED. REP." 0 0  4.256 10.847899 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1771" 1955 "GERMANYFED. REP." 0 0  4.560 10.857170 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1772" 1956 "GERMANYFED. REP." 0 0  5.133 10.866357 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1773" 1957 "GERMANYFED. REP." 0 0  5.389 10.877877 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1774" 1958 "GERMANYFED. REP." 0 0  5.608 10.889360 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1775" 1959 "GERMANYFED. REP." 0 0  5.749 10.900620 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1776" 1960 "GERMANYFED. REP." 0 0  6.131 10.911847 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1777" 1961 "GERMANYFED. REP." 0 0  6.570 10.922966 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1778" 1962 "GERMANYFED. REP." 0 0  6.817 10.936227 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1779" 1963 "GERMANYFED. REP." 0 0  7.023 10.947926 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1780" 1964 "GERMANYFED. REP." 0 0  7.130 10.957590 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1781" 1965 "GERMANYFED. REP." 0 0  7.560 10.967681 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1782" 1966 "GERMANYFED. REP." 0 0  7.912 10.978814 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1783" 1967 "GERMANYFED. REP." 0 0  8.002 10.987782 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1784" 1968 "GERMANYFED. REP." 0 0  7.915 10.990129 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1785" 1969 "GERMANYFED. REP." 0 0  8.389 10.993714 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1786" 1970 "GERMANYFED. REP." 0 0  8.974 11.003249 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1787" 1971 "GERMANYFED. REP." 0 0  9.425 11.012892 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1788" 1972 "GERMANYFED. REP." 0 0  9.585 11.023584 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1789" 1973 "GERMANYFED. REP." 0 0  9.906 11.029634 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1790" 1974 "GERMANYFED. REP." 0 0 10.315 11.034502 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1791" 1975 "GERMANYFED. REP." 0 0 10.211 11.035841 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1792" 1976 "GERMANYFED. REP." 0 0 10.094 11.032127 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1793" 1977 "GERMANYFED. REP." 0 0 10.712 11.027231 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1794" 1978 "GERMANYFED. REP." 0 0 11.032 11.025100 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1795" 1979 "GERMANYFED. REP." 0 0 11.375 11.023911 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1796" 1980 "GERMANYFED. REP." 0 0 11.886 11.024579 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1797" 1981 "GERMANYFED. REP." 0 0 11.920 11.027817 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1798" 1982 "GERMANYFED. REP." 0 0 11.806 11.029682 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1799" 1983 "GERMANYFED. REP." 0 0 11.666 11.028985 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1800" 1984 "GERMANYFED. REP." 0 0 11.956 11.025523 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1801" 1985 "GERMANYFED. REP." 0 0 12.302 11.021510 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1802" 1986 "GERMANYFED. REP." 0 0 12.535 11.019580 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1803" 1987 "GERMANYFED. REP." 0 0 12.839 11.020398 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1804" 1988 "GERMANYFED. REP." 0 0 13.017 11.021902 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1805" 1989 "GERMANYFED. REP." 0 0 13.456 11.026370 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1806" 1990 "GERMANYFED. REP." 0 0 13.965 11.034728 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1807" 1991 "GERMANYFED. REP." 0 0 14.628 11.054534 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1808" 1992 "GERMANYFED. REP." 0 0 14.746 11.289957 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1809" 1993 "GERMANYFED. REP." 0 0 14.709 11.297552 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1810" 1994 "GERMANYFED. REP." 0 0 14.454 11.304129 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1811" 1995 "GERMANYFED. REP." 0 0 14.728 11.308555 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1812" 1996 "GERMANYFED. REP." 0 0 14.959 11.310099 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1813" 1997 "GERMANYFED. REP." 0 0 15.022 11.313401 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1814" 1998 "GERMANYFED. REP." 0 0 15.210 11.315340 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1815" 1999 "GERMANYFED. REP." 0 0 15.542 11.315876 1.09861231 0 0 0 0  10 0.025979936 0.67199999
"1822" 1955 "GERMAN DEM. REP." 0 0  2.332  9.801344 0.00000000 0 0 0 0  -8 0.013940632 0.56260002
"1823" 1956 "GERMAN DEM. REP." 0 0  2.471  9.789423 0.00000000 0 0 0 0  -8 0.013940632 0.56260002
"1824" 1957 "GERMAN DEM. REP." 0 0  2.586  9.782110 0.00000000 0 0 0 0  -8 0.013940632 0.56260002
"1825" 1958 "GERMAN DEM. REP." 0 0  2.715  9.770985 0.00000000 0 0 0 0  -8 0.013940632 0.56260002
"1826" 1959 "GERMAN DEM. REP." 0 0  2.846  9.761579 0.00000000 0 0 0 0  -8 0.013940632 0.56260002
"1827" 1960 "GERMAN DEM. REP." 0 0  2.973  9.758347 0.00000000 0 0 0 0  -8 0.013940632 0.56260002
"1828" 1961 "GERMAN DEM. REP." 0 0  3.130  9.754988 0.00000000 0 0 0 0  -9 0.013940632 0.56260002
"1829" 1962 "GERMAN DEM. REP." 0 0  3.298  9.748237 0.00000000 0 0 0 0  -9 0.013940632 0.56260002
"1830" 1963 "GERMAN DEM. REP." 0 0  3.468  9.746834 0.00000000 0 0 0 0  -9 0.013940632 0.56260002
"1831" 1964 "GERMAN DEM. REP." 0 0  3.632  9.749753 0.00000000 0 0 0 0  -9 0.013940632 0.56260002
"1832" 1965 "GERMAN DEM. REP." 0 0  3.818  9.740380 0.00000000 0 0 0 0  -9 0.013940632 0.56260002
"1833" 1966 "GERMAN DEM. REP." 0 0  3.957  9.742732 0.00000000 0 0 0 0  -9 0.013940632 0.56260002
"1834" 1967 "GERMAN DEM. REP." 0 0  4.146  9.745078 0.00000000 0 0 0 0  -9 0.013940632 0.56260002
"1835" 1968 "GERMAN DEM. REP." 0 0  4.287  9.745664 0.00000000 0 0 0 0  -9 0.013940632 0.56260002
"1836" 1969 "GERMAN DEM. REP." 0 0  4.475  9.745664 0.00000000 0 0 0 0  -9 0.013940632 0.56260002
"1837" 1970 "GERMAN DEM. REP." 0 0  4.713  9.745078 0.00000000 0 0 0 0  -9 0.013940632 0.56260002
"1838" 1971 "GERMAN DEM. REP." 0 0  4.825  9.743319 0.00000000 0 0 0 0  -9 0.013940632 0.56260002
"1839" 1972 "GERMAN DEM. REP." 0 0  4.999  9.744961 0.00000000 0 0 0 0  -9 0.013940632 0.56260002
"1840" 1973 "GERMAN DEM. REP." 0 0  5.240  9.743495 0.00000000 0 0 0 0  -9 0.013940632 0.56260002
"1841" 1974 "GERMAN DEM. REP." 0 0  5.577  9.739792 0.00000000 0 0 0 0  -9 0.013940632 0.56260002
"1842" 1975 "GERMAN DEM. REP." 0 0  5.948  9.736547 0.00000000 0 0 0 0  -9 0.013940632 0.56260002
"1843" 1976 "GERMAN DEM. REP." 0 0  6.229  9.732106 0.00000000 0 0 0 0  -9 0.013940632 0.56260002
"1844" 1977 "GERMAN DEM. REP." 0 0  6.476  9.728300 0.00000000 0 0 0 0  -9 0.013940632 0.56260002
"1845" 1978 "GERMAN DEM. REP." 0 0  6.827  9.727049 0.00000000 0 0 0 0  -9 0.013940632 0.56260002
"1846" 1979 "GERMAN DEM. REP." 0 0  7.037  9.726750 0.00000000 0 0 0 0  -9 0.013940632 0.56260002
"1847" 1980 "GERMAN DEM. REP." 0 0  7.277  9.725556 0.00000000 0 0 0 0  -9 0.013940632 0.56260002
"1848" 1981 "GERMAN DEM. REP." 0 0  7.638  9.725437 0.00000000 0 0 0 0  -9 0.013940632 0.56260002
"1849" 1982 "GERMAN DEM. REP." 0 0  7.931  9.724899 0.00000000 0 0 0 0  -9 0.013940632 0.56260002
"1850" 1983 "GERMAN DEM. REP." 0 0  8.091  9.722984 0.00000000 0 0 0 0  -9 0.013940632 0.56260002
"1851" 1984 "GERMAN DEM. REP." 0 0  8.411  9.723104 0.00000000 0 0 0 0  -9 0.013940632 0.56260002
"1852" 1985 "GERMAN DEM. REP." 0 0  8.872  9.721426 0.00000000 0 0 0 0  -9 0.013940632 0.56260002
"1853" 1986 "GERMAN DEM. REP." 0 0  9.337  9.719805 0.00000000 0 0 0 0  -9 0.013940632 0.56260002
"1854" 1987 "GERMAN DEM. REP." 0 0  9.765  9.718603 0.00000000 0 0 0 0  -9 0.013940632 0.56260002
"1855" 1988 "GERMAN DEM. REP." 0 0 10.081  9.719625 0.00000000 0 0 0 0  -9 0.013940632 0.56260002
"1856" 1989 "GERMAN DEM. REP." 0 0 10.435  9.721126 0.00000000 0 0 0 0  -9 0.013940632 0.56260002
"1858" 1945 "POLAND" 0 0  0.669 10.182331 0.58778667 0 0 0 0  -2 0.028123379 0.09750003
"1859" 1946 "POLAND" 0 0  0.669 10.182331 0.58778667 0 0 0 1  -2 0.028123379 0.09750003
"1860" 1947 "POLAND" 0 0  0.788 10.084058 0.58778667 0 0 0 1  -5 0.028123379 0.09750003
"1861" 1948 "POLAND" 0 0  0.980 10.074664 0.58778667 0 0 0 1  -7 0.028123379 0.09750003
"1862" 1949 "POLAND" 0 0  1.077 10.084975 0.58778667 0 0 0 1  -7 0.028123379 0.09750003
"1863" 1950 "POLAND" 0 0  1.141 10.102748 0.58778667 0 0 0 0  -7 0.028123379 0.09750003
"1864" 1951 "POLAND" 0 0  1.256 10.119566 0.58778667 0 0 0 0  -7 0.028123379 0.09750003
"1865" 1952 "POLAND" 0 0  1.381 10.137373 0.58778667 0 0 0 0  -7 0.028123379 0.09750003
"1866" 1953 "POLAND" 0 0  1.461 10.156267 0.58778667 0 0 0 0  -7 0.028123379 0.09750003
"1867" 1954 "POLAND" 0 0  1.561 10.175573 0.58778667 0 0 0 0  -7 0.028123379 0.09750003
"1868" 1955 "POLAND" 0 0  1.613 10.194663 0.58778667 0 0 0 0  -7 0.028123379 0.09750003
"1869" 1956 "POLAND" 0 0  1.662 10.213909 0.58778667 0 0 0 0  -7 0.028123379 0.09750003
"1870" 1957 "POLAND" 0 0  1.795 10.233294 0.58778667 0 0 0 0  -7 0.028123379 0.09750003
"1871" 1958 "POLAND" 0 0  1.937 10.250971 0.58778667 0 0 0 0  -7 0.028123379 0.09750003
"1872" 1959 "POLAND" 0 0  1.903 10.267089 0.58778667 0 0 0 0  -7 0.028123379 0.09750003
"1873" 1960 "POLAND" 0 0  2.031 10.283293 0.58778667 0 0 0 0  -7 0.028123379 0.09750003
"1874" 1961 "POLAND" 0 0  2.117 10.298969 0.58778667 0 0 0 0  -7 0.028123379 0.09750003
"1875" 1962 "POLAND" 0 0  2.214 10.307752 0.58778667 0 0 0 0  -7 0.028123379 0.09750003
"1876" 1963 "POLAND" 0 0  2.305 10.319563 0.58778667 0 0 0 0  -7 0.028123379 0.09750003
"1877" 1964 "POLAND" 0 0  2.459 10.329735 0.58778667 0 0 0 0  -7 0.028123379 0.09750003
"1878" 1965 "POLAND" 0 0  2.564 10.338058 0.58778667 0 0 0 0  -7 0.028123379 0.09750003
"1879" 1966 "POLAND" 0 0  2.609 10.346376 0.58778667 0 0 0 0  -7 0.028123379 0.09750003
"1880" 1967 "POLAND" 0 0  2.684 10.354722 0.58778667 0 0 0 0  -7 0.028123379 0.09750003
"1881" 1968 "POLAND" 0 0  2.782 10.363030 0.58778667 0 0 0 0  -7 0.028123379 0.09750003
"1882" 1969 "POLAND" 0 0  2.964 10.371364 0.58778667 0 0 0 0  -7 0.028123379 0.09750003
"1883" 1970 "POLAND" 0 0  3.182 10.379691 0.58778667 0 0 0 0  -7 0.028123379 0.09750003
"1884" 1971 "POLAND" 0 0  2.941 10.389795 0.58778667 0 0 0 0  -7 0.028123379 0.09750003
"1885" 1972 "POLAND" 0 0  3.128 10.398336 0.58778667 0 0 0 0  -7 0.028123379 0.09750003
"1886" 1973 "POLAND" 0 0  3.444 10.406322 0.58778667 0 0 0 0  -7 0.028123379 0.09750003
"1887" 1974 "POLAND" 0 0  3.859 10.415203 0.58778667 0 0 0 0  -7 0.028123379 0.09750003
"1888" 1975 "POLAND" 0 0  4.187 10.424986 0.58778667 0 0 0 0  -7 0.028123379 0.09750003
"1889" 1976 "POLAND" 0 0  4.544 10.434763 0.58778667 0 0 0 0  -7 0.028123379 0.09750003
"1890" 1977 "POLAND" 0 0  4.880 10.444707 0.58778667 0 0 0 0  -7 0.028123379 0.09750003
"1891" 1978 "POLAND" 0 0  5.064 10.454437 0.58778667 0 0 0 0  -7 0.028123379 0.09750003
"1892" 1979 "POLAND" 0 0  5.120 10.463389 0.58778667 0 0 0 0  -7 0.028123379 0.09750003
"1893" 1980 "POLAND" 0 0  4.844 10.469511 0.58778667 0 0 0 0  -7 0.028123379 0.09750003
"1894" 1981 "POLAND" 0 0  4.419 10.479483 0.58778667 0 0 0 0  -6 0.028123379 0.09750003
"1895" 1982 "POLAND" 0 0  3.973 10.488548 0.58778667 0 0 0 0  -8 0.028123379 0.09750003
"1896" 1983 "POLAND" 0 0  3.654 10.497560 0.58778667 0 0 0 0  -8 0.028123379 0.09750003
"1897" 1984 "POLAND" 0 0  3.804 10.507010 0.58778667 0 0 0 0  -7 0.028123379 0.09750003
"1898" 1985 "POLAND" 0 0  3.963 10.516346 0.58778667 0 0 0 0  -7 0.028123379 0.09750003
"1899" 1986 "POLAND" 0 0  4.177 10.524145 0.58778667 0 0 0 0  -7 0.028123379 0.09750003
"1900" 1987 "POLAND" 0 0  4.327 10.530922 0.58778667 0 0 0 0  -7 0.028123379 0.09750003
"1901" 1988 "POLAND" 0 0  4.396 10.536460 0.58778667 0 0 0 0  -6 0.028123379 0.09750003
"1902" 1989 "POLAND" 0 0  4.529 10.541703 0.58778667 0 0 0 0  -6 0.028123379 0.09750003
"1903" 1990 "POLAND" 0 0  4.525 10.544367 0.58778667 0 0 0 1   5 0.028123379 0.09750003
"1904" 1991 "POLAND" 0 0  3.820 10.548469 0.58778667 0 0 0 1   5 0.028123379 0.09750003
"1905" 1992 "POLAND" 0 0  3.712 10.551768 0.58778667 0 0 0 1   8 0.028123379 0.09750003
"1906" 1993 "POLAND" 0 0  3.826 10.554901 0.58778667 0 0 0 1   8 0.028123379 0.09750003
"1907" 1994 "POLAND" 0 0  3.962 10.557348 0.58778667 0 0 0 1   8 0.028123379 0.09750003
"1908" 1995 "POLAND" 0 0  4.159 10.559546 0.58778667 0 0 0 0   8 0.028123379 0.09750003
"1909" 1996 "POLAND" 0 0  4.445 10.560686 0.58778667 0 0 0 0   9 0.028123379 0.09750003
"1910" 1997 "POLAND" 0 0  4.707 10.561474 0.58778667 0 0 0 0   9 0.028123379 0.09750003
"1911" 1998 "POLAND" 0 0  5.023 10.562302 0.58778667 0 0 0 0   9 0.028123379 0.09750003
"1912" 1999 "POLAND" 0 0  5.262 10.562720 0.58778667 0 0 0 0   9 0.028123379 0.09750003
"1919" 1951 "AUSTRIA" 0 0  2.930  8.844337 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1920" 1952 "AUSTRIA" 0 0  3.125  8.844625 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1921" 1953 "AUSTRIA" 0 0  3.093  8.845057 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1922" 1954 "AUSTRIA" 0 0  3.183  8.845490 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1923" 1955 "AUSTRIA" 0 0  3.474  8.845778 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1924" 1956 "AUSTRIA" 0 0  3.886  8.846066 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1925" 1957 "AUSTRIA" 0 0  4.026  8.848940 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1926" 1958 "AUSTRIA" 0 0  4.258  8.851807 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1927" 1959 "AUSTRIA" 0 0  4.419  8.854808 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1928" 1960 "AUSTRIA" 0 0  4.565  8.857657 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1929" 1961 "AUSTRIA" 0 0  5.143  8.860499 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1930" 1962 "AUSTRIA" 0 0  5.388  8.866017 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1931" 1963 "AUSTRIA" 0 0  5.481  8.872066 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1932" 1964 "AUSTRIA" 0 0  5.688  8.877940 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1933" 1965 "AUSTRIA" 0 0  5.978  8.883918 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1934" 1966 "AUSTRIA" 0 0  6.144  8.889446 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1935" 1967 "AUSTRIA" 0 0  6.437  8.896725 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1936" 1968 "AUSTRIA" 0 0  6.596  8.900822 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1937" 1969 "AUSTRIA" 0 0  6.847  8.904087 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1938" 1970 "AUSTRIA" 0 0  7.162  8.907071 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1939" 1971 "AUSTRIA" 0 0  7.510  8.912743 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1940" 1972 "AUSTRIA" 0 0  7.851  8.917311 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1941" 1973 "AUSTRIA" 0 0  8.286  8.923991 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1942" 1974 "AUSTRIA" 0 0  8.669  8.929700 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1943" 1975 "AUSTRIA" 0 0  8.974  8.931155 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1944" 1976 "AUSTRIA" 0 0  8.936  8.930098 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1945" 1977 "AUSTRIA" 0 0  9.361  8.929567 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1946" 1978 "AUSTRIA" 0 0  9.782  8.930494 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1947" 1979 "AUSTRIA" 0 0  9.753  8.929700 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1948" 1980 "AUSTRIA" 0 0 10.217  8.929303 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1949" 1981 "AUSTRIA" 0 0 10.509  8.929700 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1950" 1982 "AUSTRIA" 0 0 10.407  8.931288 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1951" 1983 "AUSTRIA" 0 0 10.484  8.932477 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1952" 1984 "AUSTRIA" 0 0 10.728  8.929567 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1953" 1985 "AUSTRIA" 0 0 10.877  8.929567 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1954" 1986 "AUSTRIA" 0 0 11.131  8.929965 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1955" 1987 "AUSTRIA" 0 0 11.263  8.931288 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1956" 1988 "AUSTRIA" 0 0 11.462  8.932344 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1957" 1989 "AUSTRIA" 0 0 11.906  8.935246 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1958" 1990 "AUSTRIA" 0 0 12.321  8.938270 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1959" 1991 "AUSTRIA" 0 0 12.695  8.950533 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1960" 1992 "AUSTRIA" 0 0 12.850  8.964824 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1961" 1993 "AUSTRIA" 0 0 12.955  8.972464 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1962" 1994 "AUSTRIA" 0 0 12.896  8.985758 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1963" 1995 "AUSTRIA" 0 0 13.159  8.990628 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1964" 1996 "AUSTRIA" 0 0 13.398  8.993054 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1965" 1997 "AUSTRIA" 0 0 13.643  8.994545 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1966" 1998 "AUSTRIA" 0 0 13.782  8.996179 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1967" 1999 "AUSTRIA" 0 0 14.168  8.998137 4.04480410 0 0 0 0  10 0.126340628 0.36019999
"1968" 1945 "HUNGARY" 0 0  0.790  9.111403 0.00000000 0 0 0 0  -2 0.098168552 0.49019998
"1969" 1946 "HUNGARY" 0 0  0.790  9.111403 0.00000000 0 0 0 1  -2 0.098168552 0.49019998
"1970" 1947 "HUNGARY" 0 0  0.807  9.109635 0.00000000 0 0 0 1  -4 0.098168552 0.49019998
"1971" 1948 "HUNGARY" 0 0  0.923  9.113719 0.00000000 0 0 0 1  -6 0.098168552 0.49019998
"1972" 1949 "HUNGARY" 0 0  1.023  9.122383 0.00000000 0 0 0 1  -7 0.098168552 0.49019998
"1973" 1950 "HUNGARY" 0 0  1.118  9.132271 0.00000000 0 0 0 1  -7 0.098168552 0.49019998
"1974" 1951 "HUNGARY" 0 0  1.188  9.141848 0.00000000 0 0 0 0  -7 0.098168552 0.49019998
"1975" 1952 "HUNGARY" 0 0  1.301  9.150908 0.00000000 0 0 0 0  -7 0.098168552 0.49019998
"1976" 1953 "HUNGARY" 0 0  1.460  9.159468 0.00000000 0 0 0 0  -7 0.098168552 0.49019998
"1977" 1954 "HUNGARY" 0 0  1.601  9.168998 0.00000000 0 0 0 0  -7 0.098168552 0.49019998
"1978" 1955 "HUNGARY" 0 0  1.698  9.180499 0.00000000 0 0 0 0  -7 0.098168552 0.49019998
"1979" 1956 "HUNGARY" 0 0  1.776  9.192685 0.00000000 0 0 0 0  -7 0.098168552 0.49019998
"1981" 1958 "HUNGARY" 0 0  1.909  9.194211 0.00000000 0 0 0 0  -7 0.098168552 0.49019998
"1982" 1959 "HUNGARY" 0 0  1.997  9.198470 0.00000000 0 0 0 0  -7 0.098168552 0.49019998
"1983" 1960 "HUNGARY" 0 0  2.106  9.204021 0.00000000 0 0 0 0  -7 0.098168552 0.49019998
"1984" 1961 "HUNGARY" 0 0  1.846  9.208739 0.00000000 0 0 0 0  -7 0.098168552 0.49019998
"1985" 1962 "HUNGARY" 0 0  2.182  9.213137 0.00000000 0 0 0 0  -7 0.098168552 0.49019998
"1986" 1963 "HUNGARY" 0 0  2.307  9.214333 0.00000000 0 0 0 0  -7 0.098168552 0.49019998
"1987" 1964 "HUNGARY" 0 0  2.419  9.217316 0.00000000 0 0 0 0  -7 0.098168552 0.49019998
"1988" 1965 "HUNGARY" 0 0  2.540  9.220291 0.00000000 0 0 0 0  -7 0.098168552 0.49019998
"1989" 1966 "HUNGARY" 0 0  2.615  9.223257 0.00000000 0 0 0 0  -7 0.098168552 0.49019998
"1990" 1967 "HUNGARY" 0 0  2.785  9.226213 0.00000000 0 0 0 0  -7 0.098168552 0.49019998
"1991" 1968 "HUNGARY" 0 0  3.000  9.230143 0.00000000 0 0 0 0  -7 0.098168552 0.49019998
"1992" 1969 "HUNGARY" 0 0  3.140  9.234056 0.00000000 0 0 0 0  -7 0.098168552 0.49019998
"1993" 1970 "HUNGARY" 0 0  3.320  9.236982 0.00000000 0 0 0 0  -7 0.098168552 0.49019998
"1994" 1971 "HUNGARY" 0 0  3.358  9.243484 0.00000000 0 0 0 0  -7 0.098168552 0.49019998
